       t        x        y
    1930 -1.474370 1.120292
    1931 0.049331 1.749305
    1932 1.535954 1.064035
    1933 2.120379 0.133554
    1934 1.821442 -0.752623
    1935 0.588396 -1.651110
    1936 -1.073872 -1.419841
    1937 -2.011244 -0.458052
    1938 -2.035704 0.407210
    1939 -1.152731 1.369119
    1940 0.494190 1.680240
    1941 1.777331 0.807689
    1942 2.126570 -0.085434
    1943 1.594521 -1.007499
    1944 0.148114 -1.743732
    1945 -1.409436 -1.176359
    1946 -2.099840 -0.230401
    1947 -1.900305 0.644471
    1948 -0.771002 1.580166
    1949 0.908100 1.514262
    1950 1.953699 0.561489
    1951 2.076032 -0.307363
    1952 1.301400 -1.262854
    1953 -0.301781 -1.723983
    1954 -1.679840 -0.919154
    1955 -2.130809 -0.010319
    1956 -1.701936 0.894970
    1957 -0.343685 1.716257
    1958 1.270351 1.286231
    1959 2.068285 0.328724
    1960 1.967103 -0.538955
    1961 0.944751 -1.494787
    1962 -0.732305 -1.596800
    1963 -1.884325 -0.667583
    1964 -2.105196 0.209404
    1965 -1.437799 1.152263
    1966 0.105597 1.746814
    1967 1.569682 1.031857
    1968 2.124236 0.106142
    1969 1.796716 -0.783897
    1970 0.534976 -1.668251
    1971 -1.119110 -1.391211
    1972 -2.025518 -0.429039
    1973 -2.022134 0.436074
    1974 -1.108197 1.398232
    1975 0.548014 1.664218
    1976 1.802820 0.776277
    1977 2.123380 -0.112800
    1978 1.561578 -1.039681
    1979 0.091926 -1.747586
    1980 -1.446785 -1.144503
    1981 -2.106809 -0.202674
    1982 -1.879072 0.675032
    1983 -0.719791 1.601995
    1984 0.956422 1.488420
    1985 1.971291 0.531744
    1986 2.065686 -0.335605
    1987 1.260258 -1.293693
    1988 -0.357103 -1.713571
    1989 -1.708908 -0.887217
    1990 -2.130702 0.016949
    1991 -1.672618 0.926935
    1992 -0.288283 1.726258
    1993 1.311251 1.255301
    1994 2.078411 0.300521
    1995 1.949278 -0.568754
    1996 0.896228 -1.520402
    1997 -0.783345 -1.574679
    1998 -1.905319 -0.637074
    1999 -2.098011 0.237159
    2000 -1.400202 1.184076
    2001 0.161753 1.742525
    2002 1.602374 0.999678
    2003 2.127212 0.078789
    2004 1.770981 -0.815352
    2005 0.481029 -1.683906
    2006 -1.163416 -1.361951
    2007 -2.038863 -0.400221
    2008 -2.007632 0.465136
    2009 -1.062735 1.426698
    2010 0.601298 1.646725
    2011 1.827301 0.745049
    2012 2.119308 -0.140228
    2013 1.527598 -1.071853
    2014 0.035643 -1.749637
    2015 -1.483105 -1.112500
    2016 -2.112887 -0.175055
    2017 -1.856852 0.705804
    2018 -0.667897 1.622576
    2019 1.003899 1.461689
    2020 1.987929 0.502213
    2021 2.054428 -0.364013
    2022 1.218130 -1.324123
    2023 -0.412064 -1.701497
    2024 -1.736951 -0.855405
    2025 -2.129718 0.044226
    2026 -1.642269 0.958997
    2027 -0.232586 1.734545
    2028 1.351150 1.224038
    2029 2.087631 0.272468
    2030 1.930490 -0.598769
    2031 0.846895 -1.545032
    2032 -0.833654 -1.551403
    2033 -1.925335 -0.606783
    2034 -2.089929 0.265037
    2035 -1.361584 1.215681
    2036 0.217742 1.736455
    2037 1.634030 0.967531
    2038 2.129308 0.051478
    2039 1.744231 -0.846975
    2040 0.426602 -1.698015
    2041 -1.206771 -1.332133
    2042 -2.051282 -0.371591
    2043 -1.992191 0.494401
    2044 -1.016369 1.454446
    2045 0.653997 1.627826
    2046 1.850780 0.714017
    2047 2.114353 -0.167731
    2048 1.492584 -1.103977
    2049 -0.020677 -1.749878
    2050 -1.518394 -1.080396
    2051 -2.118078 -0.147529
    2052 -1.833638 0.736783
    2053 -0.615362 1.641837
    2054 1.050501 1.434145
    2055 2.003621 0.472893
    2056 2.042253 -0.392595
    2057 1.175031 -1.354079
    2058 -0.466610 -1.687808
    2059 -1.763972 -0.823740
    2060 -2.127855 0.071527
    2061 -1.610887 0.991130
    2062 -0.176650 1.741085
    2063 1.390039 1.192497
    2064 2.095951 0.244555
    2065 1.910733 -0.629003
    2066 0.796787 -1.568603
    2067 -0.883195 -1.527046
    2068 -1.944379 -0.576709
    2069 -2.080949 0.293051
    2070 -1.321952 1.247023
    2071 0.273508 1.728629
    2072 1.664653 0.935447
    2073 2.130526 0.024196
    2074 1.716460 -0.878750
    2075 0.371746 -1.710523
    2076 -1.249159 -1.301822
    2077 -2.062783 -0.343138
    2078 -1.975806 0.523875
    2079 -0.969123 1.481400
    2080 0.706065 1.607589
    2081 1.873264 0.683189
    2082 2.108511 -0.195325
    2083 1.456537 -1.136011
    2084 -0.076976 -1.748307
    2085 -1.552649 -1.048233
    2086 -2.122384 -0.120083
    2087 -1.809424 0.767960
    2088 -0.562228 1.659710
    2089 1.096205 1.405863
    2090 2.018371 0.443778
    2091 2.029155 -0.421362
    2092 1.130976 -1.383494
    2093 -0.520690 -1.672559
    2094 -1.789976 -0.792239
    2095 -2.125113 0.098868
    2096 -1.578471 1.023304
    2097 -0.120533 1.745849
    2098 1.427908 1.160735
    2099 2.103374 0.216769
    2100 1.889999 -0.659454
    2101 0.745938 -1.591038
    2102 -0.931937 -1.501686
    2103 -1.962459 -0.546853
    2104 -2.071064 0.321214
    2105 -1.281317 1.278048
    2106 0.328994 1.719080
    2107 1.694245 0.903454
    2108 2.130866 -0.003073
    2109 1.687665 -0.910656
    2110 0.316515 -1.721381
    2111 -1.290564 -1.271086
    2112 -2.073372 -0.314853
    2113 -1.958468 0.553564
    2114 -0.921022 1.507486
    2115 0.757462 1.586085
    2116 1.894758 0.652572
    2117 2.101779 -0.223021
    2118 1.419462 -1.167911
    2119 -0.133195 -1.744931
    2120 -1.585868 -1.016050
    2121 -2.125808 -0.092701
    2122 -1.784203 0.799324
    2123 -0.508543 1.676129
    2124 1.140988 1.376914
    2125 2.032188 0.414862
    2126 2.015128 -0.450323
    2127 1.085983 -1.412298
    2128 -0.574254 -1.655807
    2129 -1.814969 -0.760916
    2130 -2.121490 0.126263
    2131 -1.545018 1.055486
    2132 -0.064291 1.748819
    2133 1.464752 1.128801
    2134 2.109905 0.189097
    2135 1.868282 -0.690119
    2136 0.694386 -1.612263
    2137 -0.979848 -1.475398
    2138 -1.979582 -0.517213
    2139 -2.060271 0.349536
    2140 -1.239690 1.308694
    2141 0.384145 1.707846
    2142 1.722809 0.871576
    2143 2.130328 -0.030344
    2144 1.657841 -0.942672
    2145 0.260961 -1.730545
    2146 -1.330973 -1.239985
    2147 -2.083052 -0.286725
    2148 -1.940171 0.583468
    2149 -0.872098 1.532626
    2150 0.808147 1.563387
    2151 1.915271 0.622170
    2152 2.094154 -0.250835
    2153 1.381362 -1.199628
    2154 -0.189276 -1.739765
    2155 -1.618051 -0.983883
    2156 -2.128352 -0.065371
    2157 -1.757970 0.830864
    2158 -0.454354 1.691032
    2159 1.184829 1.347372
    2160 2.045078 0.386137
    2161 2.000166 -0.479483
    2162 1.040075 -1.440421
    2163 -0.627257 -1.637615
    2164 -1.838957 -0.729783
    2165 -2.116985 0.153726
    2166 -1.510530 1.087639
    2167 -0.007983 1.749982
    2168 1.500566 1.096743
    2169 2.115547 0.161525
    2170 1.845575 -0.720994
    2171 0.642172 -1.632205
    2172 -1.026898 -1.448258
    2173 -1.995754 -0.487786
    2174 -2.048563 0.378028
    2175 -1.197083 1.338899
    2176 0.438909 1.694973
    2177 1.750349 0.839834
    2178 2.128913 -0.057631
    2179 1.626985 -0.974772
    2180 0.205140 -1.737977
    2181 -1.370377 -1.208578
    2182 -2.091829 -0.258742
    2183 -1.920908 0.613591
    2184 -0.822380 1.556746
    2185 0.858084 1.539570
    2186 1.934809 0.591985
    2187 2.085631 -0.278778
    2188 1.342245 -1.231111
    2189 -0.245162 -1.732829
    2190 -1.649200 -0.951763
    2191 -2.130016 -0.038076
    2192 -1.730719 0.862563
    2193 -0.399710 1.704361
    2194 1.227711 1.317303
    2195 2.057045 0.357595
    2196 1.984262 -0.508851
    2197 0.993273 -1.467788
    2198 -0.679651 -1.618049
    2199 -1.861947 -0.698850
    2200 -2.111594 0.181271
    2201 -1.475009 1.119724
    2202 0.048334 1.749333
    2203 1.535347 1.064605
    2204 2.120303 0.134040
    2205 1.821871 -0.752071
    2206 0.589338 -1.650793
    2207 -1.073062 -1.420342
    2208 -2.010982 -0.458568
    2209 -2.035936 0.406700
    2210 -1.153512 1.368597
    2211 0.493232 1.680510
    2212 1.776870 0.808247
    2213 2.126618 -0.084950
    2214 1.595096 -1.006929
    2215 0.149108 -1.743648
    2216 -1.408765 -1.176922
    2217 -2.099708 -0.230893
    2218 -1.900672 0.643932
    2219 -0.771903 1.579769
    2220 0.907237 1.514711
    2221 1.953379 0.562018
    2222 2.076207 -0.306864
    2223 1.302120 -1.262304
    2224 -0.300798 -1.724152
    2225 -1.679316 -0.919721
    2226 -2.130803 -0.010802
    2227 -1.702446 0.894405
    2228 -0.344663 1.716065
    2229 1.269618 1.286776
    2230 2.068097 0.329225
    2231 1.967410 -0.538430
    2232 0.945604 -1.494325
    2233 -0.731395 -1.597181
    2234 -1.883944 -0.668125
    2235 -2.105316 0.208914
    2236 -1.438456 1.151698
    2237 0.104601 1.746874
    2238 1.569093 1.032427
    2239 2.124176 0.106627
    2240 1.797163 -0.783341
    2241 0.535927 -1.667960
    2242 -1.118316 -1.391724
    2243 -2.025274 -0.429551
    2244 -2.022382 0.435561
    2245 -1.108994 1.397721
    2246 0.547065 1.664515
    2247 1.802377 0.776832
    2248 2.123444 -0.112315
    2249 1.562170 -1.039111
    2250 0.092922 -1.747533
    2251 -1.446132 -1.145069
    2252 -2.106693 -0.203164
    2253 -1.879457 0.674489
    2254 -0.720704 1.601619
    2255 0.955574 1.488886
    2256 1.970988 0.532269
    2257 2.065877 -0.335103
    2258 1.260996 -1.293150
    2259 -0.356126 -1.713770
    2260 -1.708402 -0.887781
    2261 -2.130712 0.016466
    2262 -1.673146 0.926368
    2263 -0.289267 1.726096
    2264 1.310536 1.255852
    2265 2.078239 0.301019
    2266 1.949602 -0.568224
    2267 0.897095 -1.519956
    2268 -0.782447 -1.575081
    2269 -1.904955 -0.637613
    2270 -2.098146 0.236666
    2271 -1.400877 1.183514
    2272 0.160759 1.742616
    2273 1.601804 1.000248
    2274 2.127167 0.079273
    2275 1.771446 -0.814794
    2276 0.481989 -1.683642
    2277 -1.162639 -1.362475
    2278 -2.038634 -0.400730
    2279 -2.007897 0.464619
    2280 -1.063549 1.426200
    2281 0.600359 1.647048
    2282 1.826876 0.745601
    2283 2.119388 -0.139742
    2284 1.528209 -1.071284
    2285 0.036640 -1.749616
    2286 -1.482471 -1.113068
    2287 -2.112787 -0.175543
    2288 -1.857254 0.705257
    2289 -0.668822 1.622222
    2290 1.003065 1.462170
    2291 1.987643 0.502734
    2292 2.054635 -0.363508
    2293 1.218885 -1.323588
    2294 -0.411094 -1.701725
    2295 -1.736463 -0.855968
    2296 -2.129743 0.043743
    2297 -1.642816 0.958429
    2298 -0.233575 1.734414
    2299 1.350452 1.224594
    2300 2.087475 0.272964
    2301 1.930831 -0.598236
    2302 0.847776 -1.544605
    2303 -0.832769 -1.551825
    2304 -1.924989 -0.607317
    2305 -2.090080 0.264542
    2306 -1.362277 1.215123
    2307 0.216752 1.736578
    2308 1.633479 0.968100
    2309 2.129279 0.051962
    2310 1.744714 -0.846414
    2311 0.427570 -1.697779
    2312 -1.206011 -1.332665
    2313 -2.051070 -0.372096
    2314 -1.992473 0.493881
    2315 -1.017199 1.453961
    2316 0.653068 1.628173
    2317 1.850373 0.714565
    2318 2.114448 -0.167243
    2319 1.493213 -1.103409
    2320 -0.019679 -1.749889
    2321 -1.517778 -1.080966
    2322 -2.117993 -0.148016
    2323 -1.834058 0.736232
    2324 -0.616298 1.641508
    2325 1.049683 1.434640
    2326 2.003351 0.473410
    2327 2.042477 -0.392087
    2328 1.175803 -1.353553
    2329 -0.465647 -1.688065
    2330 -1.763502 -0.824300
    2331 -2.127896 0.071043
    2332 -1.611452 0.990561
    2333 -0.177643 1.740984
    2334 1.389358 1.193058
    2335 2.095811 0.245048
    2336 1.911092 -0.628466
    2337 0.797681 -1.568195
    2338 -0.882325 -1.527487
    2339 -1.944050 -0.577240
    2340 -2.081116 0.292554
    2341 -1.322663 1.246471
    2342 0.272522 1.728783
    2343 1.664120 0.936015
    2344 2.130512 0.024679
    2345 1.716961 -0.878186
    2346 0.372721 -1.710316
    2347 -1.248416 -1.302363
    2348 -2.062588 -0.343640
    2349 -1.976104 0.523351
    2350 -0.969967 1.480930
    2351 0.705149 1.607958
    2352 1.872874 0.683733
    2353 2.108622 -0.194835
    2354 1.457185 -1.135445
    2355 -0.075979 -1.748351
    2356 -1.552051 -1.048803
    2357 -2.122315 -0.120568
    2358 -1.809861 0.767406
    2359 -0.563175 1.659406
    2360 1.095403 1.406370
    2361 2.018118 0.444292
    2362 2.029395 -0.420851
    2363 1.131764 -1.382978
    2364 -0.519736 -1.672842
    2365 -1.789524 -0.792795
    2366 -2.125169 0.098383
    2367 -1.579054 1.022734
    2368 -0.121528 1.745780
    2369 1.427246 1.161299
    2370 2.103250 0.217260
    2371 1.890375 -0.658913
    2372 0.746845 -1.590651
    2373 -0.931081 -1.502143
    2374 -1.962147 -0.547380
    2375 -2.071247 0.320714
    2376 -1.282046 1.277501
    2377 0.328014 1.719264
    2378 1.693730 0.904020
    2379 2.130868 -0.002590
    2380 1.688184 -0.910090
    2381 0.317496 -1.721203
    2382 -1.289839 -1.271634
    2383 -2.073192 -0.315352
    2384 -1.958783 0.553036
    2385 -0.921882 1.507031
    2386 0.756558 1.586476
    2387 1.894386 0.653112
    2388 2.101906 -0.222530
    2389 1.420127 -1.167347
    2390 -0.132200 -1.745007
    2391 -1.585288 -1.016621
    2392 -2.125755 -0.093186
    2393 -1.784659 0.798767
    2394 -0.509499 1.675851
    2395 1.140203 1.377433
    2396 2.031952 0.415372
    2397 2.015385 -0.449808
    2398 1.086788 -1.411793
    2399 -0.573310 -1.656116
    2400 -1.814535 -0.761469
    2401 -2.121562 0.125777
    2402 -1.545620 1.054916
    2403 -0.065288 1.748782
    2404 1.464108 1.129368
    2405 2.109797 0.189586
    2406 1.868676 -0.689574
    2407 0.695306 -1.611898
    2408 -0.979006 -1.475871
    2409 -1.979287 -0.517737
    2410 -2.060470 0.349033
    2411 -1.240436 1.308154
    2412 0.383171 1.708060
    2413 1.722312 0.872139
    2414 2.130346 -0.029860
    2415 1.658379 -0.942104
    2416 0.261948 -1.730397
    2417 -1.330266 -1.240538
    2418 -2.082888 -0.287222
    2419 -1.940504 0.582937
    2420 -0.872971 1.532190
    2421 0.807256 1.563799
    2422 1.914916 0.622706
    2423 2.094297 -0.250341
    2424 1.382046 -1.199068
    2425 -0.188284 -1.739872
    2426 -1.617490 -0.984453
    2427 -2.128314 -0.065855
    2428 -1.758444 0.830304
    2429 -0.455318 1.690782
    2430 1.184061 1.347900
    2431 2.044857 0.386644
    2432 2.000439 -0.478965
    2433 1.040896 -1.439929
    2434 -0.626323 -1.637949
    2435 -1.838541 -0.730333
    2436 -2.117073 0.153239
    2437 -1.511150 1.087070
    2438 -0.008980 1.749977
    2439 1.499941 1.097312
    2440 2.115455 0.162013
    2441 1.845986 -0.720445
    2442 0.643103 -1.631863
    2443 -1.026072 -1.448746
    2444 -1.995476 -0.488306
    2445 -2.048779 0.377522
    2446 -1.197846 1.338368
    2447 0.437942 1.695215
    2448 1.749870 0.840395
    2449 2.128945 -0.057147
    2450 1.627541 -0.974203
    2451 0.206131 -1.737861
    2452 -1.369688 -1.209137
    2453 -2.091682 -0.259237
    2454 -1.921258 0.613056
    2455 -0.823267 1.556328
    2456 0.857206 1.540002
    2457 1.934471 0.592518
    2458 2.085790 -0.278282
    2459 1.342947 -1.230555
    2460 -0.244174 -1.732967
    2461 -1.648657 -0.952332
    2462 -2.129994 -0.038559
    2463 -1.731211 0.862000
    2464 -0.400682 1.704139
    2465 1.226960 1.317840
    2466 2.056841 0.358099
    2467 1.984552 -0.508328
    2468 0.994110 -1.467310
    2469 -0.678728 -1.618408
    2470 -1.861548 -0.699396
    2471 -2.111698 0.180783
    2472 -1.475647 1.119157
    2473 0.047337 1.749360
    2474 1.534740 1.065174
    2475 2.120227 0.134526
    2476 1.822299 -0.751519
    2477 0.590279 -1.650476
    2478 -1.072252 -1.420843
    2479 -2.010721 -0.459084
    2480 -2.036168 0.406191
    2481 -1.154292 1.368076
    2482 0.492274 1.680780
    2483 1.776409 0.808805
    2484 2.126667 -0.084465
    2485 1.595670 -1.006359
    2486 0.150102 -1.743563
    2487 -1.408094 -1.177485
    2488 -2.099576 -0.231385
    2489 -1.901039 0.643393
    2490 -0.772804 1.579371
    2491 0.906373 1.515160
    2492 1.953058 0.562547
    2493 2.076382 -0.306365
    2494 1.302839 -1.261754
    2495 -0.299815 -1.724321
    2496 -1.678791 -0.920288
    2497 -2.130796 -0.011285
    2498 -1.702956 0.893840
    2499 -0.345642 1.715872
    2500 1.268884 1.287320
    2501 2.067910 0.329727
    2502 1.967717 -0.537904
    2503 0.946456 -1.493862
    2504 -0.730484 -1.597562
    2505 -1.883563 -0.668668
    2506 -2.105435 0.208423
    2507 -1.439113 1.151133
    2508 0.103605 1.746933
    2509 1.568505 1.032997
    2510 2.124115 0.107112
    2511 1.797609 -0.782786
    2512 0.536878 -1.667669
    2513 -1.117523 -1.392236
    2514 -2.025029 -0.430064
    2515 -2.022631 0.435048
    2516 -1.109791 1.397211
    2517 0.546116 1.664811
    2518 1.801934 0.777387
    2519 2.123508 -0.111830
    2520 1.562763 -1.038541
    2521 0.093919 -1.747480
    2522 -1.445479 -1.145635
    2523 -2.106577 -0.203655
    2524 -1.879841 0.673945
    2525 -0.721617 1.601242
    2526 0.954725 1.489351
    2527 1.970684 0.532794
    2528 2.066068 -0.334602
    2529 1.261733 -1.292607
    2530 -0.355149 -1.713969
    2531 -1.707896 -0.888346
    2532 -2.130721 0.015982
    2533 -1.673674 0.925801
    2534 -0.290251 1.725933
    2535 1.309819 1.256403
    2536 2.078067 0.301517
    2537 1.949926 -0.567694
    2538 0.897961 -1.519510
    2539 -0.781549 -1.575483
    2540 -1.904592 -0.638152
    2541 -2.098280 0.236174
    2542 -1.401551 1.182952
    2543 0.159766 1.742707
    2544 1.601233 1.000818
    2545 2.127122 0.079757
    2546 1.771910 -0.814235
    2547 0.482949 -1.683377
    2548 -1.161862 -1.362998
    2549 -2.038406 -0.401239
    2550 -2.008162 0.464103
    2551 -1.064362 1.425701
    2552 0.599420 1.647369
    2553 1.826451 0.746152
    2554 2.119468 -0.139255
    2555 1.528820 -1.070714
    2556 0.037638 -1.749595
    2557 -1.481836 -1.113636
    2558 -2.112687 -0.176032
    2559 -1.857656 0.704710
    2560 -0.669747 1.621869
    2561 1.002231 1.462651
    2562 1.987356 0.503256
    2563 2.054843 -0.363003
    2564 1.219640 -1.323052
    2565 -0.410123 -1.701953
    2566 -1.735975 -0.856530
    2567 -2.129768 0.043259
    2568 -1.643362 0.957860
    2569 -0.234564 1.734281
    2570 1.349754 1.225150
    2571 2.087320 0.273460
    2572 1.931172 -0.597702
    2573 0.848657 -1.544177
    2574 -0.831884 -1.552246
    2575 -1.924642 -0.607852
    2576 -2.090231 0.264047
    2577 -1.362969 1.214565
    2578 0.215762 1.736700
    2579 1.632926 0.968669
    2580 2.129249 0.052445
    2581 1.745196 -0.845852
    2582 0.428538 -1.697542
    2583 -1.205251 -1.333198
    2584 -2.050858 -0.372602
    2585 -1.992755 0.493360
    2586 -1.018027 1.453476
    2587 0.652140 1.628519
    2588 1.849965 0.715113
    2589 2.114543 -0.166755
    2590 1.493842 -1.102840
    2591 -0.018682 -1.749900
    2592 -1.517161 -1.081535
    2593 -2.117909 -0.148503
    2594 -1.834477 0.735682
    2595 -0.617234 1.641178
    2596 1.048865 1.435134
    2597 2.003081 0.473928
    2598 2.042700 -0.391579
    2599 1.176574 -1.353026
    2600 -0.464685 -1.688320
    2601 -1.763032 -0.824860
    2602 -2.127936 0.070560
    2603 -1.612017 0.989991
    2604 -0.178636 1.740883
    2605 1.388678 1.193619
    2606 2.095671 0.245542
    2607 1.911450 -0.627928
    2608 0.798575 -1.567787
    2609 -0.881454 -1.527927
    2610 -1.943721 -0.577771
    2611 -2.081283 0.292056
    2612 -1.323374 1.245918
    2613 0.271536 1.728936
    2614 1.663586 0.936582
    2615 2.130498 0.025162
    2616 1.717462 -0.877621
    2617 0.373697 -1.710108
    2618 -1.247673 -1.302904
    2619 -2.062392 -0.344143
    2620 -1.976402 0.522827
    2621 -0.970812 1.480459
    2622 0.704232 1.608328
    2623 1.872484 0.684278
    2624 2.108733 -0.194345
    2625 1.457832 -1.134878
    2626 -0.074982 -1.748394
    2627 -1.551453 -1.049374
    2628 -2.122246 -0.121054
    2629 -1.810299 0.766852
    2630 -0.564121 1.659102
    2631 1.094601 1.406877
    2632 2.017865 0.444806
    2633 2.029635 -0.420340
    2634 1.132553 -1.382461
    2635 -0.518782 -1.673125
    2636 -1.789072 -0.793352
    2637 -2.125225 0.097899
    2638 -1.579637 1.022164
    2639 -0.122524 1.745711
    2640 1.426584 1.161864
    2641 2.103126 0.217751
    2642 1.890751 -0.658372
    2643 0.747752 -1.590264
    2644 -0.930224 -1.502601
    2645 -1.961835 -0.547907
    2646 -2.071430 0.320213
    2647 -1.282774 1.276954
    2648 0.327033 1.719447
    2649 1.693214 0.904586
    2650 2.130869 -0.002107
    2651 1.688703 -0.909523
    2652 0.318478 -1.721025
    2653 -1.289113 -1.272181
    2654 -2.073012 -0.315852
    2655 -1.959098 0.552508
    2656 -0.922741 1.506577
    2657 0.755653 1.586867
    2658 1.894014 0.653653
    2659 2.102033 -0.222038
    2660 1.420793 -1.166783
    2661 -0.131205 -1.745082
    2662 -1.584708 -1.017191
    2663 -2.125702 -0.093671
    2664 -1.785114 0.798210
    2665 -0.510454 1.675573
    2666 1.139417 1.377951
    2667 2.031715 0.415883
    2668 2.015641 -0.449293
    2669 1.087593 -1.411289
    2670 -0.572366 -1.656425
    2671 -1.814101 -0.762022
    2672 -2.121634 0.125291
    2673 -1.546221 1.054346
    2674 -0.066285 1.748745
    2675 1.463464 1.129935
    2676 2.109689 0.190075
    2677 1.869069 -0.689029
    2678 0.696225 -1.611533
    2679 -0.978164 -1.476344
    2680 -1.978991 -0.518260
    2681 -2.060669 0.348530
    2682 -1.241182 1.307615
    2683 0.382197 1.708272
    2684 1.721815 0.872703
    2685 2.130362 -0.029377
    2686 1.658916 -0.941536
    2687 0.262934 -1.730249
    2688 -1.329559 -1.241092
    2689 -2.082724 -0.287719
    2690 -1.940836 0.582405
    2691 -0.873845 1.531753
    2692 0.806364 1.564211
    2693 1.914561 0.623243
    2694 2.094439 -0.249847
    2695 1.382729 -1.198508
    2696 -0.187292 -1.739978
    2697 -1.616928 -0.985022
    2698 -2.128277 -0.066339
    2699 -1.758917 0.829743
    2700 -0.456282 1.690531
    2701 1.183292 1.348428
    2702 2.044637 0.387151
    2703 2.000712 -0.478446
    2704 1.041717 -1.439437
    2705 -0.625389 -1.638283
    2706 -1.838124 -0.730883
    2707 -2.117160 0.152751
    2708 -1.511770 1.086501
    2709 -0.009978 1.749972
    2710 1.499315 1.097880
    2711 2.115362 0.162500
    2712 1.846397 -0.719896
    2713 0.644033 -1.631521
    2714 -1.025246 -1.449233
    2715 -1.995197 -0.488826
    2716 -2.048994 0.377016
    2717 -1.198609 1.337837
    2718 0.436975 1.695456
    2719 1.749391 0.840956
    2720 2.128978 -0.056664
    2721 1.628096 -0.973634
    2722 0.207122 -1.737744
    2723 -1.368998 -1.209695
    2724 -2.091534 -0.259731
    2725 -1.921607 0.612520
    2726 -0.824155 1.555910
    2727 0.856327 1.540433
    2728 1.934133 0.593051
    2729 2.085949 -0.277786
    2730 1.343648 -1.230000
    2731 -0.243186 -1.733105
    2732 -1.648114 -0.952900
    2733 -2.129972 -0.039043
    2734 -1.731702 0.861438
    2735 -0.401654 1.703917
    2736 1.226208 1.318377
    2737 2.056637 0.358603
    2738 1.984842 -0.507806
    2739 0.994946 -1.466832
    2740 -0.677806 -1.618765
    2741 -1.861149 -0.699943
    2742 -2.111801 0.180294
    2743 -1.476285 1.118589
    2744 0.046339 1.749386
    2745 1.534133 1.065744
    2746 2.120150 0.135012
    2747 1.822728 -0.750966
    2748 0.591220 -1.650158
    2749 -1.071442 -1.421344
    2750 -2.010459 -0.459600
    2751 -2.036399 0.405681
    2752 -1.155072 1.367555
    2753 0.491315 1.681049
    2754 1.775948 0.809364
    2755 2.126715 -0.083981
    2756 1.596243 -1.005789
    2757 0.151096 -1.743477
    2758 -1.407423 -1.178047
    2759 -2.099444 -0.231878
    2760 -1.901406 0.642853
    2761 -0.773704 1.578972
    2762 0.905509 1.515609
    2763 1.952738 0.563076
    2764 2.076557 -0.305866
    2765 1.303559 -1.261204
    2766 -0.298831 -1.724489
    2767 -1.678266 -0.920855
    2768 -2.130790 -0.011769
    2769 -1.703466 0.893274
    2770 -0.346620 1.715678
    2771 1.268150 1.287864
    2772 2.067721 0.330228
    2773 1.968023 -0.537378
    2774 0.947307 -1.493400
    2775 -0.729573 -1.597942
    2776 -1.883181 -0.669210
    2777 -2.105553 0.207932
    2778 -1.439769 1.150568
    2779 0.102609 1.746992
    2780 1.567915 1.033568
    2781 2.124054 0.107598
    2782 1.798056 -0.782230
    2783 0.537829 -1.667377
    2784 -1.116729 -1.392749
    2785 -2.024783 -0.430576
    2786 -2.022879 0.434535
    2787 -1.110587 1.396700
    2788 0.545166 1.665107
    2789 1.801491 0.777942
    2790 2.123572 -0.111345
    2791 1.563355 -1.037971
    2792 0.094915 -1.747426
    2793 -1.444826 -1.146201
    2794 -2.106461 -0.204145
    2795 -1.880225 0.673402
    2796 -0.722530 1.600865
    2797 0.953875 1.489816
    2798 1.970380 0.533319
    2799 2.066259 -0.334100
    2800 1.262470 -1.292064
    2801 -0.354172 -1.714167
    2802 -1.707389 -0.888911
    2803 -2.130730 0.015499
    2804 -1.674202 0.925234
    2805 -0.291235 1.725769
    2806 1.309103 1.256954
    2807 2.077895 0.302016
    2808 1.950249 -0.567164
    2809 0.898827 -1.519064
    2810 -0.780650 -1.575885
    2811 -1.904228 -0.638690
    2812 -2.098415 0.235681
    2813 -1.402226 1.182390
    2814 0.158772 1.742798
    2815 1.600662 1.001387
    2816 2.127076 0.080241
    2817 1.772374 -0.813676
    2818 0.483908 -1.683112
    2819 -1.161085 -1.363521
    2820 -2.038177 -0.401748
    2821 -2.008426 0.463586
    2822 -1.065175 1.425203
    2823 0.598481 1.647691
    2824 1.826025 0.746704
    2825 2.119547 -0.138769
    2826 1.529430 -1.070144
    2827 0.038636 -1.749574
    2828 -1.481201 -1.114204
    2829 -2.112586 -0.176520
    2830 -1.858058 0.704164
    2831 -0.670672 1.621514
    2832 1.001397 1.463131
    2833 1.987069 0.503777
    2834 2.055049 -0.362498
    2835 1.220394 -1.322517
    2836 -0.409153 -1.702180
    2837 -1.735486 -0.857092
    2838 -2.129792 0.042776
    2839 -1.643908 0.957291
    2840 -0.235552 1.734149
    2841 1.349055 1.225707
    2842 2.087164 0.273955
    2843 1.931513 -0.597169
    2844 0.849537 -1.543749
    2845 -0.830999 -1.552668
    2846 -1.924295 -0.608387
    2847 -2.090382 0.263552
    2848 -1.363662 1.214007
    2849 0.214772 1.736822
    2850 1.632374 0.969238
    2851 2.129219 0.052929
    2852 1.745678 -0.845291
    2853 0.429506 -1.697305
    2854 -1.204491 -1.333730
    2855 -2.050645 -0.373108
    2856 -1.993036 0.492840
    2857 -1.018856 1.452990
    2858 0.651211 1.628865
    2859 1.849557 0.715661
    2860 2.114638 -0.166267
    2861 1.494471 -1.102272
