       t        x        y
    1929 1.032533 0.159030
    1930 0.767634 -0.662655
    1931 -0.129727 -0.991562
    1932 -0.915291 -0.468102
    1933 -0.962425 0.378238
    1934 -0.239076 0.971141
    1935 0.689683 0.736814
    1936 1.044900 -0.063055
    1937 0.575897 -0.823048
    1938 -0.377567 -0.926892
    1939 -1.008719 -0.256689
    1940 -0.838843 0.580214
    1941 0.015591 0.999878
    1942 0.856572 0.556833
    1943 1.000305 -0.283005
    1944 0.348489 -0.937966
    1945 -0.601294 -0.805735
    1946 -1.046446 -0.036073
    1947 -0.666401 0.756375
    1948 0.269239 0.963300
    1949 0.973819 0.352548
    1950 0.900311 -0.492680
    1951 0.098750 -0.995116
    1952 -0.787957 -0.640773
    1953 -1.027157 0.185762
    1954 -0.453434 0.893251
    1955 0.505499 0.865948
    1956 1.036649 0.134964
    1957 0.748813 -0.681906
    1958 -0.157431 -0.987556
    1959 -0.928084 -0.445800
    1960 -0.951515 0.401123
    1961 -0.211800 0.977399
    1962 0.710058 0.718782
    1963 1.042797 -0.087253
    1964 0.552646 -0.838020
    1965 -0.403367 -0.916237
    1966 -1.015573 -0.232950
    1967 -0.822310 0.600883
    1968 0.043572 0.999050
    1969 0.871863 0.535540
    1970 0.992053 -0.306505
    1971 0.322101 -0.947177
    1972 -0.623625 -0.789641
    1973 -1.047117 -0.011834
    1974 -0.644987 0.773444
    1975 0.296098 0.955492
    1976 0.983364 0.329320
    1977 0.886213 -0.514491
    1978 0.070857 -0.997488
    1979 -0.805615 -0.620754
    1980 -1.021622 0.209681
    1981 -0.428259 0.905196
    1982 0.529548 0.852098
    1983 1.040089 0.110844
    1984 0.729458 -0.700765
    1985 -0.185012 -0.982786
    1986 -0.940249 -0.423289
    1987 -0.939968 0.423825
    1988 -0.184360 0.982908
    1989 0.729923 0.700323
    1990 1.040016 -0.111416
    1991 0.528983 -0.852433
    1992 -0.428859 -0.904921
    1993 -1.021761 -0.209115
    1994 -0.805203 0.621232
    1995 0.071519 0.997440
    1996 0.886554 0.513977
    1997 0.983145 -0.329872
    1998 0.295464 -0.955685
    1999 -0.645500 -0.773045
    2000 -1.047109 0.012409
    2001 -0.623102 0.790028
    2002 0.322729 0.946967
    2003 0.992256 0.305949
    2004 0.871507 -0.536048
    2005 0.042909 -0.999079
    2006 -0.822709 -0.600397
    2007 -1.015419 0.233514
    2008 -0.402759 0.916497
    2009 0.553201 0.837672
    2010 1.042854 0.086680
    2011 0.709582 -0.719214
    2012 -0.212449 -0.977259
    2013 -0.951781 -0.400583
    2014 -0.927788 0.446331
    2015 -0.156776 0.987660
    2016 0.749265 0.681454
    2017 1.036559 -0.135535
    2018 0.504924 -0.866269
    2019 -0.454026 -0.892960
    2020 -1.027280 -0.185194
    2021 -0.787532 0.641244
    2022 0.099410 0.995051
    2023 0.900637 0.492160
    2024 0.973585 -0.353097
    2025 0.268600 -0.963476
    2026 -0.666903 -0.755965
    2027 -1.046422 0.036647
    2028 -0.600759 0.806110
    2029 0.349111 0.937739
    2030 1.000492 0.282447
    2031 0.856202 -0.557334
    2032 0.014927 -0.999889
    2033 -0.839228 -0.579720
    2034 -1.008549 0.257251
    2035 -0.376952 0.927136
    2036 0.576443 0.822687
    2037 1.044942 0.062482
    2038 0.689194 -0.737236
    2039 -0.239720 -0.970983
    2040 -0.962675 -0.377694
    2041 -0.914981 0.468628
    2042 -0.129069 0.991647
    2043 0.768073 0.662195
    2044 1.032428 -0.159600
    2045 0.480487 -0.879511
    2046 -0.478849 -0.880370
    2047 -1.032129 -0.161198
    2048 -0.769304 0.660900
    2049 0.127223 0.991885
    2050 0.914107 0.470103
    2051 0.963377 -0.376166
    2052 0.241527 -0.970540
    2053 -0.687821 -0.738419
    2054 -1.045057 0.060872
    2055 -0.577973 0.821671
    2056 0.375225 0.927820
    2057 1.008069 0.258825
    2058 0.840306 -0.578334
    2059 -0.013066 -0.999915
    2060 -0.855164 -0.558740
    2061 -1.001016 0.280880
    2062 -0.350856 0.937101
    2063 0.599257 0.807161
    2064 1.046352 0.038259
    2065 0.668309 -0.754812
    2066 -0.266806 -0.963969
    2067 -0.972926 -0.354636
    2068 -0.901552 0.490700
    2069 -0.101262 0.994864
    2070 0.786337 0.642562
    2071 1.027624 -0.183600
    2072 0.455687 -0.892142
    2073 -0.503311 -0.867168
    2074 -1.036305 -0.137137
    2075 -0.750532 0.680185
    2076 0.154937 0.987949
    2077 0.926956 0.447821
    2078 0.952526 -0.399066
    2079 0.214267 -0.976865
    2080 -0.708242 -0.720426
    2081 -1.043014 0.085072
    2082 -0.554760 0.836692
    2083 0.401052 0.917225
    2084 1.014982 0.235095
    2085 0.823825 -0.599032
    2086 -0.041049 -0.999157
    2087 -0.870508 -0.537472
    2088 -0.992824 0.304390
    2089 -0.324491 0.946375
    2090 0.621630 0.791114
    2091 1.047084 0.014021
    2092 0.646938 -0.771924
    2093 -0.293685 -0.956226
    2094 -0.982529 -0.331421
    2095 -0.887509 0.512534
    2096 -0.073375 0.997306
    2097 0.804046 0.622573
    2098 1.022149 -0.207527
    2099 0.430543 -0.904145
    2100 -0.527395 -0.853371
    2101 -1.039807 -0.113021
    2102 -0.731225 0.699080
    2103 0.182530 0.983247
    2104 0.939178 0.425328
    2105 0.941036 -0.421785
    2106 0.186841 -0.982442
    2107 -0.728153 -0.702004
    2108 -1.040294 0.109238
    2109 -0.531133 0.851156
    2110 0.426573 0.905968
    2111 1.021230 0.211268
    2112 0.806770 -0.619410
    2113 -0.069000 -0.997618
    2114 -0.885253 -0.515933
    2115 -0.983975 0.327771
    2116 -0.297876 0.954947
    2117 0.643546 0.774562
    2118 1.047137 -0.010222
    2119 0.625094 -0.788553
    2120 -0.320337 -0.947765
    2121 -0.991481 -0.308063
    2122 -0.872858 0.534115
    2123 -0.045431 0.998968
    2124 0.821191 0.602246
    2125 1.016005 -0.231368
    2126 0.405072 -0.915504
    2127 -0.551085 -0.838996
    2128 -1.042633 -0.088861
    2129 -0.711395 0.717568
    2130 0.209981 0.977788
    2131 0.950767 0.402638
    2132 0.928912 -0.444310
    2133 0.159269 -0.987262
    2134 -0.747542 -0.683172
    2135 -1.036898 0.133362
    2136 -0.507110 0.865045
    2137 0.451770 0.894065
    2138 1.026810 0.187355
    2139 0.789148 -0.639453
    2140 -0.096897 -0.995298
    2141 -0.899392 -0.494138
    2142 -0.974474 0.351008
    2143 -0.271032 0.962803
    2144 0.664992 0.757525
    2145 1.046512 -0.034462
    2146 0.602792 -0.804681
    2147 -0.346742 -0.938600
    2148 -0.999776 -0.284572
    2149 -0.857607 0.555426
    2150 -0.017452 0.999848
    2151 0.837762 0.581598
    2152 1.009196 -0.255114
    2153 0.379291 -0.926204
    2154 -0.574364 -0.824061
    2155 -1.044782 -0.064665
    2156 -0.691054 0.735629
    2157 0.237268 0.971580
    2158 0.961719 0.379765
    2159 0.916161 -0.466626
    2160 0.131573 -0.991319
    2161 -0.766399 -0.663947
    2162 -1.032828 0.157432
    2163 -0.482706 0.878342
    2164 0.476625 0.881531
    2165 1.031719 0.163365
    2166 0.770971 -0.659143
    2167 -0.124718 -0.992202
    2168 -0.912917 -0.472101
    2169 -0.964324 0.374092
    2170 -0.243977 0.969933
    2171 0.685954 0.740020
    2172 1.045208 -0.058688
    2173 0.580046 -0.820289
    2174 -0.372881 -0.928743
    2175 -1.007412 -0.260960
    2176 -0.841763 0.576452
    2177 0.010541 0.999944
    2178 0.853751 0.560644
    2179 1.001723 -0.278753
    2180 0.353221 -0.936230
    2181 -0.597218 -0.808583
    2182 -1.046253 -0.040444
    2183 -0.670213 0.753246
    2184 0.264371 0.964632
    2185 0.972028 0.356722
    2186 0.902789 -0.488719
    2187 0.103773 -0.994606
    2188 -0.784712 -0.644347
    2189 -1.028085 0.181439
    2190 -0.457939 0.891028
    2191 0.501120 0.868384
    2192 1.035956 0.139309
    2193 0.752247 -0.678462
    2194 -0.152442 -0.988335
    2195 -0.925822 -0.449839
    2196 -0.953531 0.397008
    2197 -0.216733 0.976325
    2198 0.706421 0.722067
    2199 1.043226 -0.082890
    2200 0.556871 -0.835360
    2201 -0.398735 -0.918208
    2202 -1.014386 -0.237240
    2203 -0.825335 0.597178
    2204 0.038526 0.999258
    2205 0.869149 0.539401
    2206 0.993590 -0.302275
    2207 0.326879 -0.945567
    2208 -0.619631 -0.792582
    2209 -1.047046 -0.016207
    2210 -0.648885 0.770400
    2211 0.291270 0.956954
    2212 0.981690 0.333521
    2213 0.888801 -0.510575
    2214 0.075893 -0.997117
    2215 -0.802472 -0.624390
    2216 -1.022670 0.205372
    2217 -0.432824 0.903089
    2218 0.525239 0.854639
    2219 1.039519 0.115198
    2220 0.732988 -0.697393
    2221 -0.180047 -0.983703
    2222 -0.938101 -0.427365
    2223 -0.942098 0.419744
    2224 -0.189321 0.981970
    2225 0.726378 0.703683
    2226 1.040567 -0.107060
    2227 0.533281 -0.849875
    2228 -0.424284 -0.907010
    2229 -1.020694 -0.213421
    2230 -0.808331 0.617586
    2231 0.066481 0.997788
    2232 0.883948 0.517886
    2233 0.984800 -0.325667
    2234 0.300286 -0.954203
    2235 -0.641589 -0.776075
    2236 -1.047160 0.008036
    2237 -0.627083 0.787073
    2238 0.317943 0.948557
    2239 0.990700 0.310175
    2240 0.874204 -0.532179
    2241 0.047954 -0.998850
    2242 -0.819668 -0.604093
    2243 -1.016587 0.229222
    2244 -0.407382 0.914507
    2245 0.548965 0.840316
    2246 1.042406 0.091041
    2247 0.713205 -0.715917
    2248 -0.207511 -0.978312
    2249 -0.949748 -0.404692
    2250 -0.930031 0.442287
    2251 -0.161761 0.986859
    2252 0.745815 0.684887
    2253 1.037232 -0.131188
    2254 0.509293 -0.863817
    2255 -0.449511 -0.895164
    2256 -1.026334 -0.189515
    2257 -0.790761 0.637660
    2258 0.094384 0.995539
    2259 0.898142 0.496113
    2260 0.975357 -0.348919
    2261 0.273462 -0.962125
    2262 -0.663077 -0.759081
    2263 -1.046596 0.032276
    2264 -0.604822 0.803247
    2265 0.344371 0.939455
    2266 0.999055 0.286696
    2267 0.859007 -0.553515
    2268 0.019976 -0.999800
    2269 -0.836291 -0.583473
    2270 -1.009837 0.252977
    2271 -0.381629 0.925267
    2272 0.572282 0.825430
    2273 1.044616 0.066849
    2274 0.692909 -0.734018
    2275 -0.234814 -0.972170
    2276 -0.960758 -0.381835
    2277 -0.917337 0.464622
    2278 -0.134075 0.990985
    2279 0.764720 0.665697
    2280 1.033223 -0.155263
    2281 0.484922 -0.877167
    2282 -0.474398 -0.882687
    2283 -1.031304 -0.165531
    2284 -0.772633 0.657382
    2285 0.122213 0.992513
    2286 0.911723 0.474098
    2287 0.965266 -0.372016
    2288 0.246425 -0.969320
    2289 -0.684084 -0.741617
    2290 -1.045353 0.056503
    2291 -0.582116 0.818903
    2292 0.370535 0.929660
    2293 1.006751 0.263095
    2294 0.843217 -0.574568
    2295 -0.008017 -0.999968
    2296 -0.852333 -0.562546
    2297 -1.002424 0.276626
    2298 -0.355584 0.935354
    2299 0.595174 0.810001
    2300 1.046148 0.042630
    2301 0.672112 -0.751676
    2302 -0.261935 -0.965288
    2303 -0.971125 -0.358807
    2304 -0.904020 0.486736
    2305 -0.106284 0.994341
    2306 0.783083 0.646130
    2307 1.028540 -0.179276
    2308 0.460187 -0.889910
    2309 -0.498926 -0.869594
    2310 -1.035602 -0.141481
    2311 -0.753958 0.676735
    2312 0.149946 0.988715
    2313 0.924684 0.451856
    2314 0.954530 -0.394948
    2315 0.219198 -0.975779
    2316 -0.704595 -0.723704
    2317 -1.043433 0.080709
    2318 -0.558978 0.834023
    2319 0.396415 0.919185
    2320 1.013784 0.239383
    2321 0.826841 -0.595321
    2322 -0.036003 -0.999352
    2323 -0.867784 -0.541329
    2324 -0.994350 0.300159
    2325 -0.329266 0.944754
    2326 0.617628 0.794046
    2327 1.047002 0.018394
    2328 0.650828 -0.768872
    2329 -0.288852 -0.957676
    2330 -0.980845 -0.335620
    2331 -0.890087 0.508614
    2332 -0.078411 0.996923
    2333 0.800893 0.626204
    2334 1.023186 -0.203217
    2335 0.435103 -0.902027
    2336 -0.523079 -0.855903
    2337 -1.039225 -0.117375
    2338 -0.734747 0.695702
    2339 0.177563 0.984152
    2340 0.937020 0.429400
    2341 0.943155 -0.417701
    2342 0.191800 -0.981491
    2343 -0.724599 -0.705358
    2344 -1.040835 0.104882
    2345 -0.535425 0.848589
    2346 0.421993 0.908047
    2347 1.020153 0.215573
    2348 0.809888 -0.615759
    2349 -0.063962 -0.997953
    2350 -0.882638 -0.519837
    2351 -0.985620 0.323563
    2352 -0.302695 0.953453
    2353 0.639627 0.777584
    2354 1.047178 -0.005849
    2355 0.629069 -0.785590
    2356 -0.315547 -0.949344
    2357 -0.989914 -0.312286
    2358 -0.875546 0.530241
    2359 -0.050475 0.998726
    2360 0.818140 0.605937
    2361 1.017163 -0.227074
    2362 0.409690 -0.913504
    2363 -0.546841 -0.841631
    2364 -1.042173 -0.093222
    2365 -0.715011 0.714264
    2366 0.205040 0.978829
    2367 0.948724 0.406745
    2368 0.931146 -0.440262
    2369 0.164252 -0.986449
    2370 -0.744084 -0.686599
    2371 -1.037561 0.129014
    2372 -0.511472 0.862583
    2373 0.447250 0.896259
    2374 1.025853 0.191674
    2375 0.792368 -0.635863
    2376 -0.091870 -0.995774
    2377 -0.896887 -0.498087
    2378 -0.976236 0.346828
    2379 -0.275890 0.961440
    2380 0.661159 0.760633
    2381 1.046675 -0.030090
    2382 0.606849 -0.801810
    2383 -0.341998 -0.940305
    2384 -0.998329 -0.288818
    2385 -0.860402 0.551602
    2386 -0.022501 0.999747
    2387 0.834815 0.585345
    2388 1.010473 -0.250838
    2389 0.383964 -0.924324
    2390 -0.570196 -0.826795
    2391 -1.044444 -0.069032
    2392 -0.694760 0.732403
    2393 0.232359 0.972755
    2394 0.959791 0.383904
    2395 0.918507 -0.462617
    2396 0.136577 -0.990644
    2397 -0.763037 -0.667443
    2398 -1.033612 0.153094
    2399 -0.487136 0.875988
    2400 0.472167 0.883838
    2401 1.030884 0.167697
    2402 0.774290 -0.655618
    2403 -0.119706 -0.992818
    2404 -0.910523 -0.476094
    2405 -0.966203 0.369940
    2406 -0.248872 0.968701
    2407 0.682210 0.743211
    2408 1.045493 -0.054319
    2409 0.584181 -0.817513
    2410 -0.368187 -0.930571
    2411 -1.006084 -0.265228
    2412 -0.844665 0.572681
    2413 0.005492 0.999985
    2414 0.850910 0.564445
    2415 1.003120 -0.274498
    2416 0.357944 -0.934472
    2417 -0.593127 -0.811414
    2418 -1.046038 -0.044815
    2419 -0.674008 0.750102
    2420 0.259497 0.965939
    2421 0.970216 0.360891
    2422 0.905246 -0.484751
    2423 0.108795 -0.994070
    2424 -0.781449 -0.647910
    2425 -1.028990 0.177113
    2426 -0.462432 0.888786
    2427 0.496729 0.870800
    2428 1.035242 0.143653
    2429 0.755665 -0.675005
    2430 -0.147449 -0.989090
    2431 -0.923541 -0.453871
    2432 -0.955525 0.392887
    2433 -0.221661 0.975227
    2434 0.702766 0.725338
    2435 1.043634 -0.078527
    2436 0.561082 -0.832682
    2437 -0.394093 -0.920158
    2438 -1.013177 -0.241526
    2439 -0.828341 0.593462
    2440 0.033480 0.999439
    2441 0.866415 0.543254
    2442 0.995106 -0.298041
    2443 0.331650 -0.943935
    2444 -0.615621 -0.795506
    2445 -1.046953 -0.020580
    2446 -0.652767 0.767341
    2447 0.286434 0.958392
    2448 0.979995 0.337717
    2449 0.891369 -0.506651
    2450 0.080927 -0.996722
    2451 -0.799309 -0.628016
    2452 -1.023696 0.201061
    2453 -0.437379 0.900960
    2454 0.520917 0.857162
    2455 1.038926 0.119551
    2456 0.736501 -0.694007
    2457 -0.175077 -0.984594
    2458 -0.935933 -0.431434
    2459 -0.944207 0.415657
    2460 -0.194277 0.981007
    2461 0.722816 0.707030
    2462 1.041097 -0.102703
    2463 0.537566 -0.847299
    2464 -0.419699 -0.909078
    2465 -1.019606 -0.217724
    2466 -0.811441 0.613929
    2467 0.061442 0.998111
    2468 0.881323 0.521787
    2469 0.986434 -0.321458
    2470 0.305101 -0.952698
    2471 -0.637662 -0.779089
    2472 -1.047190 0.003663
    2473 -0.631050 0.784102
    2474 0.313149 0.950124
    2475 0.989123 0.314396
    2476 0.876882 -0.528301
    2477 0.052997 -0.998595
    2478 -0.816608 -0.607779
    2479 -1.017733 0.224926
    2480 -0.411995 0.912495
    2481 0.544715 0.842941
    2482 1.041935 0.095402
    2483 0.716812 -0.712607
    2484 -0.202568 -0.979340
    2485 -0.947694 -0.408796
    2486 -0.932255 0.438235
    2487 -0.166742 0.986033
    2488 0.742348 0.688307
    2489 1.037884 -0.126839
    2490 0.513648 -0.861345
    2491 -0.444985 -0.897348
    2492 -1.025367 -0.193833
    2493 -0.793971 0.634064
    2494 0.089356 0.996002
    2495 0.895627 0.500059
    2496 0.977109 -0.344736
    2497 0.278317 -0.960749
    2498 -0.659237 -0.762181
    2499 -1.046748 0.027904
    2500 -0.608871 0.800368
    2501 0.339623 0.941149
    2502 0.997597 0.290940
    2503 0.861793 -0.549687
    2504 0.025025 -0.999687
    2505 -0.833335 -0.587215
    2506 -1.011104 0.248699
    2507 -0.386296 0.923375
    2508 0.568107 0.828156
    2509 1.044267 0.071215
    2510 0.696607 -0.730785
    2511 -0.229902 -0.973333
    2512 -0.958819 -0.385971
    2513 -0.919673 0.460609
    2514 -0.139078 0.990297
    2515 0.761350 0.669187
    2516 1.033996 -0.150925
    2517 0.489346 -0.874803
    2518 -0.469934 -0.884984
    2519 -1.030457 -0.169863
    2520 -0.775944 0.653851
    2521 0.117199 0.993116
    2522 0.909319 0.478087
    2523 0.967134 -0.367862
    2524 0.251317 -0.968076
    2525 -0.680331 -0.744801
    2526 -1.045628 0.052135
    2527 -0.586244 0.816118
    2528 0.365836 0.931477
    2529 1.005412 0.267360
    2530 0.846108 -0.570792
    2531 -0.002967 -0.999996
    2532 -0.849482 -0.566343
    2533 -1.003810 0.272368
    2534 -0.360302 0.933585
    2535 0.591077 0.812824
    2536 1.045922 0.047000
    2537 0.675900 -0.748524
    2538 -0.257057 -0.966584
    2539 -0.969303 -0.362973
    2540 -0.906468 0.482764
    2541 -0.111304 0.993793
    2542 0.779811 0.649687
    2543 1.029434 -0.174950
    2544 0.464675 -0.887657
    2545 -0.494529 -0.872001
    2546 -1.034876 -0.145824
    2547 -0.757367 0.673272
    2548 0.144952 0.989457
    2549 0.922392 0.455884
    2550 0.956514 -0.390825
    2551 0.224122 -0.974669
    2552 -0.700933 -0.726968
    2553 -1.043829 0.076345
    2554 -0.563183 0.831336
    2555 0.391769 0.921124
    2556 1.012565 0.243668
    2557 0.829837 -0.591601
    2558 -0.030956 -0.999521
    2559 -0.865041 -0.545177
    2560 -0.995855 0.295923
    2561 -0.334032 0.943110
    2562 0.613611 0.796962
    2563 1.046898 0.022766
    2564 0.654703 -0.765805
    2565 -0.284013 -0.959102
    2566 -0.979140 -0.339813
    2567 -0.892646 0.504686
    2568 -0.083444 0.996515
    2569 0.797722 0.629824
    2570 1.024201 -0.198904
    2571 0.439653 -0.899888
    2572 -0.518751 -0.858416
    2573 -1.038621 -0.121727
    2574 -0.738251 0.692310
    2575 0.172591 0.985031
    2576 0.934841 0.433466
    2577 0.945254 -0.413611
    2578 0.196753 -0.980517
    2579 -0.721029 -0.708699
    2580 -1.041353 0.100524
    2581 -0.539703 0.846004
    2582 0.417402 0.910104
    2583 1.019053 0.219875
    2584 0.812988 -0.612096
    2585 -0.058922 -0.998263
    2586 -0.880003 -0.523734
    2587 -0.987243 0.319352
    2588 -0.307505 0.951937
    2589 0.635693 0.780590
    2590 1.047196 -0.001476
    2591 0.633028 -0.782611
    2592 -0.310749 -0.950899
    2593 -0.988327 -0.316505
    2594 -0.878213 0.526359
    2595 -0.055518 0.998458
    2596 0.815071 0.609617
    2597 1.018299 -0.222777
    2598 0.414297 -0.911482
    2599 -0.542585 -0.844247
    2600 -1.041691 -0.097582
    2601 -0.718609 0.710946
    2602 0.200095 0.979845
    2603 0.946659 0.410846
    2604 0.933359 -0.436207
    2605 0.169231 -0.985611
    2606 -0.740608 -0.690012
    2607 -1.038201 0.124665
    2608 -0.515821 0.860102
    2609 0.442718 0.898432
    2610 1.024874 0.195991
    2611 0.795570 -0.632262
    2612 -0.086841 -0.996225
    2613 -0.894362 -0.502029
    2614 -0.977977 0.342642
    2615 -0.280741 0.960052
    2616 0.657310 0.763726
    2617 1.046816 -0.025718
    2618 0.610890 -0.798921
    2619 -0.337246 -0.941987
    2620 -0.996859 -0.293061
    2621 -0.863178 0.547770
    2622 -0.027549 0.999620
    2623 0.831850 0.589083
    2624 1.011729 -0.246559
    2625 0.388626 -0.922421
    2626 -0.566014 -0.829512
    2627 -1.044084 -0.073398
    2628 -0.698450 0.729163
    2629 0.227444 0.973906
    2630 0.957842 0.388037
    2631 0.920833 -0.458600
    2632 0.141577 -0.989944
    2633 -0.759658 -0.670927
    2634 -1.034374 0.148755
    2635 -0.491553 0.873614
    2636 0.467699 0.886124
    2637 1.030026 0.172028
    2638 0.777592 -0.652081
    2639 -0.114692 -0.993408
    2640 -0.908109 -0.480078
    2641 -0.968060 0.365783
    2642 -0.253760 0.967445
    2643 0.678449 0.746388
    2644 1.045756 -0.049950
    2645 0.588303 -0.814719
    2646 -0.363483 -0.932378
    2647 -1.004734 -0.269492
    2648 -0.847547 0.568901
    2649 0.000442 1.000000
    2650 0.848050 0.568237
    2651 1.004495 -0.270238
    2652 0.362658 -0.932692
    2653 -0.589023 -0.814228
    2654 -1.045800 -0.049185
    2655 -0.677788 0.746943
    2656 0.254616 0.967223
    2657 0.968384 0.365054
    2658 0.907684 -0.480775
    2659 0.113813 -0.993509
    2660 -0.778169 -0.651460
    2661 -1.029873 0.172786
    2662 -0.466915 0.886523
    2663 0.492325 0.873196
    2664 1.034505 0.147995
    2665 0.759064 -0.671536
    2666 -0.142453 -0.989819
    2667 -0.921239 -0.457896
    2668 -0.957498 0.388761
    2669 -0.226582 0.974105
    2670 0.699095 0.728594
    2671 1.044019 -0.074162
    2672 0.565280 -0.829986
    2673 -0.389442 -0.922086
    2674 -1.011947 -0.245809
    2675 -0.831329 0.589737
    2676 0.028433 0.999596
    2677 0.863662 0.547097
    2678 0.996600 -0.293804
    2679 0.336413 -0.942279
    2680 -0.611597 -0.798414
    2681 -1.046838 -0.024952
    2682 -0.656634 0.764266
    2683 0.281590 0.959807
    2684 0.978279 0.341909
    2685 0.893918 -0.502719
    2686 0.085959 -0.996301
    2687 -0.796129 -0.631630
    2688 -1.024701 0.196747
    2689 -0.441924 0.898811
    2690 0.516582 0.859666
    2691 1.038311 0.123903
    2692 0.739997 -0.690609
    2693 -0.170103 -0.985462
    2694 -0.933744 -0.435496
    2695 -0.946296 0.411563
    2696 -0.199228 0.980020
    2697 0.719237 0.710364
    2698 1.041604 -0.098345
    2699 0.541838 -0.844704
    2700 -0.415103 -0.911125
    2701 -1.018495 -0.222025
    2702 -0.814532 0.610261
    2703 0.056401 0.998409
    2704 0.878679 0.525679
    2705 0.988047 -0.317244
    2706 0.309908 -0.951169
    2707 -0.633720 -0.782087
    2708 -1.047197 -0.000710
    2709 -0.635002 0.781115
    2710 0.308347 0.951668
    2711 0.987525 0.318613
    2712 0.879540 -0.524415
    2713 0.058039 -0.998315
    2714 -0.813529 -0.611454
    2715 -1.018858 0.220628
    2716 -0.416597 0.910463
    2717 0.540452 0.845549
    2718 1.041442 0.099761
    2719 0.720402 -0.709282
    2720 -0.197620 -0.980343
    2721 -0.945620 -0.412894
    2722 -0.934457 0.434177
    2723 -0.171719 0.985183
    2724 0.738864 0.691714
    2725 1.038513 -0.122489
    2726 0.517992 -0.858854
    2727 -0.440449 -0.899512
    2728 -1.024377 -0.198149
    2729 -0.797164 0.630457
    2730 0.084325 0.996440
    2731 0.893092 0.503997
    2732 0.978839 -0.340548
    2733 0.283164 -0.959350
    2734 -0.655380 -0.765267
    2735 -1.046878 0.023532
    2736 -0.612905 0.797471
    2737 0.334866 0.942819
    2738 0.996117 0.295181
    2739 0.864559 -0.545850
    2740 0.030072 -0.999548
    2741 -0.830360 -0.590948
    2742 -1.012349 0.244418
    2743 -0.390954 0.921462
    2744 0.563918 0.830864
    2745 1.043896 0.075580
    2746 0.700289 -0.727538
    2747 -0.224984 -0.974472
    2748 -0.956860 -0.390102
    2749 -0.921989 0.456589
    2750 -0.144076 0.989585
    2751 0.757962 0.672664
    2752 1.034747 -0.146585
    2753 0.493757 -0.872420
    2754 -0.465460 -0.887260
    2755 -1.029589 -0.174192
    2756 -0.779236 0.650308
    2757 0.112183 0.993694
    2758 0.906894 0.482068
    2759 0.968981 -0.363702
    2760 0.256202 -0.966809
    2761 -0.676562 -0.747970
    2762 -1.045880 0.047765
    2763 -0.590358 0.813316
    2764 0.361128 0.933273
    2765 1.004051 0.271622
    2766 0.848981 -0.567007
    2767 0.002083 -0.999998
    2768 -0.846613 -0.570130
    2769 -1.005175 0.268107
    2770 -0.365012 0.931793
    2771 0.586965 0.815629
    2772 1.045673 0.051369
    2773 0.679672 -0.745357
    2774 -0.252173 -0.967856
    2775 -0.967459 -0.367134
    2776 -0.908896 0.478785
    2777 -0.116321 0.993219
    2778 0.776522 0.653231
    2779 1.030307 -0.170621
    2780 0.469152 -0.885384
    2781 -0.490119 -0.874387
    2782 -1.034129 -0.150165
    2783 -0.760758 0.669797
    2784 0.139953 0.990174
    2785 0.920080 0.459906
    2786 0.958477 -0.386695
    2787 0.229041 -0.973534
    2788 -0.697254 -0.730217
    2789 -1.044204 0.071980
    2790 -0.567374 0.828632
    2791 0.387113 0.923042
    2792 1.011323 0.247950
    2793 0.832815 -0.587870
    2794 -0.025909 -0.999664
    2795 -0.862278 -0.549016
    2796 -0.997339 0.291683
    2797 -0.338791 0.941443
    2798 0.609579 0.799861
    2799 1.046772 0.027138
    2800 0.658562 -0.762723
    2801 -0.279166 -0.960506
    2802 -0.977413 -0.344002
    2803 -0.895184 0.500749
    2804 -0.088475 0.996081
    2805 0.794532 0.633433
    2806 1.025195 -0.194589
    2807 0.444192 -0.897729
    2808 -0.514410 -0.860910
    2809 -1.037996 -0.126078
    2810 -0.741739 0.688905
    2811 0.167614 0.985886
    2812 0.932642 0.437525
    2813 0.947332 -0.409514
    2814 0.201702 -0.979517
    2815 -0.717442 -0.712025
    2816 -1.041850 0.096166
    2817 -0.543969 0.843399
    2818 0.412802 0.912141
    2819 1.017932 0.224174
    2820 0.816070 -0.608423
    2821 -0.053880 -0.998548
    2822 -0.877349 -0.527621
    2823 -0.988845 0.315135
    2824 -0.312309 0.950397
    2825 0.631744 0.783580
    2826 1.047193 0.002897
    2827 0.636973 -0.779615
    2828 -0.305944 -0.952432
    2829 -0.986718 -0.320720
    2830 -0.880862 0.522469
    2831 -0.060559 0.998165
    2832 0.811983 0.613287
    2833 1.019413 -0.218478
    2834 0.418895 -0.909438
    2835 -0.538315 -0.846846
    2836 -1.041187 -0.101940
    2837 -0.722191 0.707615
    2838 0.195145 0.980836
    2839 0.944574 0.414940
    2840 0.935551 -0.432146
    2841 0.174206 -0.984748
    2842 -0.737115 -0.693413
    2843 -1.038820 0.120313
    2844 -0.520158 0.857602
    2845 0.438176 0.900585
    2846 1.023874 0.200305
    2847 0.798754 -0.628650
    2848 -0.081809 -0.996650
    2849 -0.891817 -0.505963
    2850 -0.979696 0.338452
    2851 -0.285586 0.958642
    2852 0.653446 0.766803
    2853 1.046934 -0.021346
    2854 0.614917 -0.796017
    2855 -0.332485 -0.943646
    2856 -0.995369 -0.297299
    2857 -0.865934 0.543928
    2858 -0.032596 0.999469
    2859 0.828866 0.592810
    2860 1.012963 -0.242277
